order_id,customer_id,order_date
43151,43176,2023-09-21
43152,14136,2023-10-16
43153,40134,2023-05-10
43154,4470,2023-07-07
43155,11898,2023-04-21
43156,22833,2023-12-08
43157,21982,2023-06-20
43158,16849,2023-07-07
43159,27243,2023-06-21
43160,12267,2023-10-10
43161,5069,2023-09-16
43162,29836,2023-03-13
43163,46201,2023-05-05
43164,39102,2023-01-20
43165,11200,2023-10-06
43166,35897,2023-02-13
43167,714,2023-10-15
43168,48164,2023-05-17
43169,5564,2023-07-21
43170,4493,2023-08-05
43171,34739,2023-04-22
43172,17840,2023-09-17
43173,40513,2023-10-23
43174,41105,2023-10-01
43175,22707,2023-05-24
43176,18533,2023-10-16
43177,43296,2023-12-02
43178,46407,2023-07-23
43179,27228,2023-07-20
43180,39916,2023-04-07
43181,24952,2023-11-13
43182,17437,2023-06-06
43183,2368,2023-01-23
43184,36111,2023-01-22
43185,43993,2023-03-25
43186,35155,2023-12-20
43187,25012,2023-12-12
43188,39082,2023-09-10
43189,46356,2023-05-24
43190,49187,2023-06-19
43191,41059,2023-04-24
43192,34909,2023-11-23
43193,11523,2023-07-03
43194,14827,2023-01-01
43195,30477,2023-12-27
43196,26788,2023-09-12
43197,41021,2023-08-22
43198,34130,2023-12-12
43199,23295,2023-05-15
43200,21993,2023-01-24
43201,49957,2023-04-13
43202,6566,2023-03-10
43203,29088,2023-07-04
43204,16585,2023-12-18
43205,41498,2023-08-06
43206,3164,2023-10-13
43207,11694,2023-12-16
43208,39661,2023-02-16
43209,19451,2023-06-07
43210,39804,2023-06-07
43211,49280,2023-07-08
43212,23374,2023-01-12
43213,38390,2023-10-05
43214,49442,2023-09-09
43215,36359,2023-08-24
43216,34142,2023-08-01
43217,1629,2023-01-21
43218,33369,2023-02-15
43219,49115,2023-08-19
43220,10913,2023-01-28
43221,34379,2023-08-05
43222,48151,2023-11-01
43223,24201,2023-03-23
43224,28495,2023-05-06
43225,45355,2023-09-10
43226,37736,2023-08-24
43227,18738,2023-07-12
43228,47639,2023-06-23
43229,1469,2023-11-10
43230,23269,2023-09-24
43231,9968,2023-12-20
43232,45084,2023-04-03
43233,2495,2023-04-09
43234,6338,2023-09-21
43235,49384,2023-05-17
43236,22637,2023-04-20
43237,45618,2023-02-25
43238,16839,2023-08-05
43239,45693,2023-09-13
43240,34668,2023-12-07
43241,25469,2023-07-25
43242,48653,2023-01-26
43243,26783,2023-12-26
43244,5551,2023-10-20
43245,41140,2023-02-17
43246,34916,2023-06-24
43247,35917,2023-07-03
43248,16906,2023-07-08
43249,38481,2023-06-04
43250,21771,2023-04-24
43251,28027,2023-07-17
43252,12936,2023-11-01
43253,47860,2023-01-13
43254,46761,2023-03-23
43255,6500,2023-09-15
43256,3382,2023-07-09
43257,47279,2023-01-04
43258,11081,2023-03-19
43259,18654,2023-08-21
43260,22659,2023-10-03
43261,26059,2023-07-25
43262,14825,2023-04-06
43263,1573,2023-10-24
43264,36280,2023-04-14
43265,21097,2023-08-20
43266,7233,2023-09-23
43267,28731,2023-12-23
43268,37897,2023-08-08
43269,48893,2023-07-22
43270,19926,2023-10-13
43271,41735,2023-08-15
43272,47279,2023-12-05
43273,952,2023-11-10
43274,5273,2023-01-08
43275,13966,2023-07-06
43276,29497,2023-06-12
43277,1916,2023-08-01
43278,9511,2023-11-27
43279,24782,2023-02-12
43280,27181,2023-06-03
43281,22301,2023-10-08
43282,12622,2023-06-18
43283,46060,2023-02-20
43284,44849,2023-12-23
43285,6420,2023-09-05
43286,36736,2023-04-12
43287,3764,2023-07-01
43288,18190,2023-05-25
43289,2353,2023-11-12
43290,39000,2023-09-23
43291,3120,2023-04-26
43292,27560,2023-12-17
43293,15916,2023-05-25
43294,11359,2023-11-17
43295,44005,2023-04-13
43296,13745,2023-10-18
43297,12489,2023-02-23
43298,42295,2023-02-21
43299,37513,2023-02-27
43300,21902,2023-12-08
43301,1976,2023-12-24
43302,27417,2023-08-28
43303,8916,2023-08-15
43304,21278,2023-11-18
43305,44870,2023-05-18
43306,9073,2023-05-28
43307,38690,2023-01-02
43308,12124,2023-02-19
43309,44382,2023-12-24
43310,39185,2023-01-18
43311,18108,2023-11-04
43312,4521,2023-09-11
43313,18480,2023-05-10
43314,33277,2023-12-09
43315,40995,2023-06-14
43316,34867,2023-10-02
43317,262,2023-05-27
43318,37167,2023-04-21
43319,3388,2023-03-14
43320,46946,2023-10-11
43321,1086,2023-02-25
43322,6866,2023-04-19
43323,41003,2023-05-11
43324,29954,2023-07-06
43325,44139,2023-11-26
43326,21446,2023-11-15
43327,37518,2023-10-19
43328,41067,2023-11-10
43329,18562,2023-07-28
43330,17300,2023-12-10
43331,7244,2023-05-13
43332,23108,2023-03-15
43333,10770,2023-07-16
43334,28170,2023-05-15
43335,1812,2023-12-18
43336,7863,2023-12-10
43337,17392,2023-01-14
43338,25102,2023-05-22
43339,47228,2023-03-27
43340,46292,2023-01-03
43341,28318,2023-02-04
43342,27148,2023-07-22
43343,44473,2023-12-16
43344,16352,2023-08-14
43345,36519,2023-01-26
43346,49803,2023-01-07
43347,49003,2023-10-18
43348,28959,2023-03-07
43349,27747,2023-11-24
43350,46454,2023-07-11
43351,27646,2023-08-04
43352,49217,2023-11-11
43353,6305,2023-08-08
43354,12200,2023-03-11
43355,8362,2023-08-23
43356,25320,2023-01-02
43357,27997,2023-03-08
43358,46368,2023-02-19
43359,34425,2023-06-14
43360,47036,2023-11-13
43361,38478,2023-05-15
43362,28422,2023-03-19
43363,15628,2023-04-04
43364,40086,2023-06-27
43365,49848,2023-07-24
43366,24646,2023-11-20
43367,27462,2023-05-24
43368,41114,2023-11-26
43369,6561,2023-05-27
43370,44662,2023-02-16
43371,11120,2023-05-11
43372,26391,2023-02-05
43373,450,2023-10-16
43374,23334,2023-05-02
43375,5082,2023-03-16
43376,2023,2023-09-25
43377,9734,2023-11-11
43378,45834,2023-12-01
43379,5813,2023-02-20
43380,18273,2023-11-25
43381,34764,2023-04-10
43382,7525,2023-01-02
43383,32845,2023-12-11
43384,7321,2023-05-12
43385,41571,2023-06-21
43386,15662,2023-03-06
43387,46262,2023-12-24
43388,5185,2023-12-08
43389,48930,2023-08-02
43390,10948,2023-04-27
43391,26054,2023-07-01
43392,26489,2023-10-05
43393,26573,2023-08-09
43394,24897,2023-08-15
43395,19577,2023-09-05
43396,6941,2023-04-19
43397,41455,2023-07-02
43398,20252,2023-08-12
43399,41911,2023-06-14
43400,21306,2023-07-24
43401,32975,2023-02-17
43402,8261,2023-03-15
43403,32455,2023-03-01
43404,34203,2023-01-08
43405,14305,2023-03-12
43406,12234,2023-12-19
43407,42546,2023-01-03
43408,39200,2023-03-26
43409,8548,2023-05-25
43410,26830,2023-12-09
43411,47773,2023-09-09
43412,21707,2023-02-14
43413,48502,2023-03-09
43414,41497,2023-02-12
43415,28065,2023-06-04
43416,35951,2023-09-21
43417,20356,2023-09-06
43418,37755,2023-12-08
43419,38479,2023-12-16
43420,15611,2023-05-05
43421,824,2023-05-19
43422,34277,2023-09-17
43423,30815,2023-06-23
43424,9186,2023-09-08
43425,39136,2023-11-14
43426,25736,2023-09-01
43427,29221,2023-11-08
43428,11228,2023-05-18
43429,26455,2023-10-18
43430,22412,2023-03-24
43431,41974,2023-04-02
43432,26707,2023-11-12
43433,8638,2023-05-07
43434,40876,2023-02-04
43435,6116,2023-06-12
43436,4669,2023-06-12
43437,20682,2023-11-17
43438,31967,2023-02-24
43439,19998,2023-11-15
43440,27920,2023-01-10
43441,19044,2023-04-12
43442,41234,2023-07-19
43443,24952,2023-05-15
43444,15107,2023-02-28
43445,20247,2023-02-23
43446,42352,2023-01-25
43447,47001,2023-10-13
43448,17150,2023-08-24
43449,37525,2023-11-05
43450,32426,2023-10-16
43451,38119,2023-08-18
43452,18436,2023-05-08
43453,34816,2023-07-22
43454,1392,2023-11-23
43455,31257,2023-01-20
43456,2782,2023-11-20
43457,47257,2023-04-06
43458,33847,2023-08-25
43459,45484,2023-10-24
43460,25325,2023-01-21
43461,37801,2023-02-28
43462,6567,2023-07-11
43463,12786,2023-09-21
43464,41035,2023-02-08
43465,46042,2023-04-28
43466,5006,2023-10-24
43467,17082,2023-07-26
43468,18471,2023-01-28
43469,24322,2023-10-02
43470,25589,2023-05-01
43471,21238,2023-09-23
43472,10076,2023-02-04
43473,385,2023-05-02
43474,25013,2023-08-17
43475,13199,2023-05-12
43476,13826,2023-07-16
43477,38165,2023-10-02
43478,40622,2023-12-10
43479,37202,2023-11-14
43480,47860,2023-09-09
43481,25000,2023-12-20
43482,27316,2023-04-17
43483,8032,2023-08-28
43484,32580,2023-09-07
43485,18412,2023-04-02
43486,36475,2023-07-17
43487,19233,2023-03-14
43488,3875,2023-02-05
43489,4728,2023-05-25
43490,28793,2023-12-12
43491,15797,2023-04-01
43492,30307,2023-09-19
43493,9745,2023-08-19
43494,46896,2023-07-25
43495,27615,2023-01-17
43496,8271,2023-04-02
43497,1038,2023-11-15
43498,38253,2023-05-24
43499,25154,2023-12-01
43500,27768,2023-05-19
43501,8437,2023-04-14
43502,31106,2023-09-28
43503,30391,2023-12-02
43504,15178,2023-07-17
43505,34157,2023-11-21
43506,28183,2023-02-03
43507,213,2023-03-10
43508,34756,2023-11-16
43509,13102,2023-12-26
43510,46816,2023-05-09
43511,43025,2023-10-22
43512,29448,2023-01-09
43513,34764,2023-07-02
43514,37649,2023-10-15
43515,5289,2023-03-13
43516,11636,2023-01-22
43517,48062,2023-02-08
43518,36863,2023-08-12
43519,15486,2023-06-09
43520,38989,2023-01-28
43521,4282,2023-08-10
43522,11559,2023-05-22
43523,8235,2023-09-09
43524,4013,2023-06-11
43525,46435,2023-10-28
43526,3810,2023-02-22
43527,34310,2023-11-21
43528,39462,2023-10-19
43529,27080,2023-01-19
43530,34934,2023-05-11
43531,35440,2023-05-18
43532,34070,2023-12-25
43533,35771,2023-05-21
43534,14403,2023-03-25
43535,20635,2023-08-12
43536,46531,2023-05-07
43537,38342,2023-03-03
43538,39123,2023-01-18
43539,45583,2023-03-02
43540,24074,2023-10-28
43541,12707,2023-04-14
43542,28261,2023-12-09
43543,34973,2023-04-09
43544,3910,2023-08-14
43545,30668,2023-06-23
43546,10600,2023-02-21
43547,9347,2023-08-11
43548,16252,2023-09-17
43549,17059,2023-05-27
43550,25542,2023-10-07
43551,26070,2023-12-04
43552,18237,2023-07-13
43553,34291,2023-10-27
43554,33788,2023-06-10
43555,22249,2023-05-02
43556,31173,2023-09-26
43557,41903,2023-02-24
43558,14483,2023-05-18
43559,5771,2023-03-23
43560,36078,2023-12-21
43561,5409,2023-07-27
43562,37327,2023-10-08
43563,14808,2023-08-25
43564,30033,2023-07-16
43565,9872,2023-10-15
43566,30920,2023-01-15
43567,17247,2023-07-09
43568,28119,2023-03-26
43569,17891,2023-04-24
43570,22948,2023-01-23
43571,39376,2023-10-26
43572,25234,2023-02-03
43573,7904,2023-04-13
43574,49577,2023-11-12
43575,25136,2023-07-20
43576,725,2023-12-04
43577,14622,2023-10-03
43578,428,2023-07-11
43579,40433,2023-09-04
43580,39916,2023-07-15
43581,29882,2023-02-11
43582,21600,2023-04-18
43583,7011,2023-05-08
43584,13321,2023-03-13
43585,7519,2023-08-12
43586,48719,2023-09-01
43587,38498,2023-09-21
43588,25979,2023-10-08
43589,29388,2023-04-05
43590,28353,2023-11-04
43591,19090,2023-10-06
43592,31363,2023-07-26
43593,16375,2023-09-28
43594,42569,2023-03-22
43595,20179,2023-01-04
43596,27633,2023-01-06
43597,10544,2023-09-07
43598,40676,2023-04-18
43599,12426,2023-08-23
43600,15837,2023-03-02
43601,18361,2023-04-13
43602,10613,2023-12-06
43603,10611,2023-06-12
43604,6539,2023-01-18
43605,14685,2023-11-05
43606,7241,2023-01-20
43607,45808,2023-11-22
43608,46650,2023-11-24
43609,15098,2023-04-04
43610,41135,2023-10-24
43611,36580,2023-05-28
43612,40369,2023-08-08
43613,9305,2023-10-15
43614,35420,2023-01-18
43615,22448,2023-01-23
43616,27553,2023-01-22
43617,20688,2023-01-01
43618,35807,2023-02-23
43619,16946,2023-02-26
43620,37589,2023-07-13
43621,30064,2023-11-26
43622,20798,2023-04-10
43623,3788,2023-09-21
43624,24339,2023-04-28
43625,10425,2023-02-01
43626,17369,2023-05-22
43627,13672,2023-03-12
43628,45009,2023-12-09
43629,19692,2023-11-03
43630,18583,2023-12-15
43631,49976,2023-03-11
43632,24336,2023-09-17
43633,49414,2023-08-10
43634,40462,2023-08-25
43635,18244,2023-04-05
43636,26517,2023-03-19
43637,1683,2023-03-15
43638,2382,2023-06-23
43639,35359,2023-10-07
43640,38765,2023-06-10
43641,48793,2023-09-10
43642,45495,2023-08-11
43643,20825,2023-06-22
43644,1131,2023-11-20
43645,48898,2023-05-01
43646,36328,2023-08-05
43647,49176,2023-04-28
43648,1007,2023-09-09
43649,7551,2023-12-04
43650,18337,2023-10-07
43651,14499,2023-12-05
43652,4903,2023-12-11
43653,34813,2023-04-08
43654,14025,2023-07-09
43655,12775,2023-09-13
43656,10092,2023-08-11
43657,8355,2023-04-13
43658,48248,2023-10-08
43659,21081,2023-01-20
43660,29616,2023-11-12
43661,799,2023-09-28
43662,920,2023-04-20
43663,8975,2023-11-07
43664,21929,2023-12-22
43665,36025,2023-04-25
43666,27073,2023-08-25
43667,20446,2023-09-06
43668,42867,2023-01-12
43669,26186,2023-07-06
43670,18093,2023-05-26
43671,44930,2023-03-23
43672,41591,2023-01-05
43673,12086,2023-05-18
43674,49622,2023-10-04
43675,18454,2023-01-11
43676,508,2023-12-27
43677,24593,2023-03-12
43678,27629,2023-07-27
43679,49525,2023-06-08
43680,16659,2023-04-14
43681,12604,2023-07-01
43682,17514,2023-08-26
43683,47796,2023-12-17
43684,17049,2023-05-11
43685,35720,2023-07-09
43686,21832,2023-05-15
43687,15602,2023-05-21
43688,47755,2023-12-15
43689,23028,2023-12-13
43690,32605,2023-02-03
43691,37376,2023-06-23
43692,42686,2023-04-07
43693,24728,2023-12-06
43694,8007,2023-12-11
43695,1110,2023-01-05
43696,21689,2023-11-07
43697,13524,2023-08-19
43698,43409,2023-11-16
43699,10038,2023-08-20
43700,48967,2023-06-16
43701,47962,2023-10-25
43702,48378,2023-10-12
43703,24691,2023-11-08
43704,19089,2023-07-15
43705,13487,2023-07-08
43706,33988,2023-02-06
43707,39950,2023-03-19
43708,40789,2023-11-18
43709,36142,2023-05-28
43710,37462,2023-01-18
43711,6661,2023-09-06
43712,45870,2023-09-01
43713,16860,2023-01-16
43714,18303,2023-01-03
43715,36890,2023-06-23
43716,5608,2023-11-01
43717,13824,2023-11-12
43718,29064,2023-10-16
43719,36354,2023-03-09
43720,22406,2023-10-07
43721,796,2023-05-15
43722,43218,2023-08-14
43723,43831,2023-11-20
43724,28160,2023-08-10
43725,36923,2023-07-10
43726,42187,2023-11-04
43727,29004,2023-03-19
43728,12062,2023-12-18
43729,39479,2023-07-01
43730,17874,2023-11-19
43731,15831,2023-07-03
43732,21702,2023-03-16
43733,8159,2023-11-07
43734,35377,2023-08-18
43735,31573,2023-11-04
43736,30575,2023-02-01
43737,11169,2023-02-18
43738,43584,2023-04-03
43739,39092,2023-07-14
43740,8043,2023-07-17
43741,16719,2023-07-01
43742,39846,2023-05-07
43743,34134,2023-01-07
43744,22724,2023-05-04
43745,7466,2023-05-18
43746,24969,2023-06-08
43747,39138,2023-01-01
43748,9382,2023-11-02
43749,9961,2023-08-15
43750,13807,2023-09-04
43751,17429,2023-07-04
43752,30282,2023-05-24
43753,18475,2023-01-20
43754,43301,2023-04-11
43755,6445,2023-05-19
43756,16914,2023-04-24
43757,4384,2023-03-08
43758,27270,2023-05-23
43759,404,2023-10-14
43760,34147,2023-09-23
43761,19133,2023-09-20
43762,28155,2023-04-24
43763,11298,2023-09-21
43764,48232,2023-12-09
43765,1932,2023-01-10
43766,44286,2023-03-26
43767,22311,2023-07-16
43768,5818,2023-06-15
43769,39646,2023-10-03
43770,20437,2023-08-12
43771,39462,2023-02-15
43772,4035,2023-02-26
43773,41780,2023-03-11
43774,46640,2023-12-17
43775,34292,2023-02-26
43776,34634,2023-05-09
43777,20936,2023-07-10
43778,20229,2023-10-17
43779,16906,2023-10-03
43780,11877,2023-10-21
43781,4384,2023-06-01
43782,37609,2023-06-06
43783,38704,2023-10-25
43784,13205,2023-05-20
43785,23791,2023-11-01
43786,4424,2023-06-02
43787,47734,2023-02-01
43788,8043,2023-08-18
43789,20096,2023-12-28
43790,37533,2023-04-10
43791,5915,2023-09-15
43792,27633,2023-11-25
43793,20281,2023-05-21
43794,28855,2023-03-26
43795,2657,2023-05-21
43796,26672,2023-04-13
43797,14904,2023-11-20
43798,38153,2023-04-26
43799,46578,2023-09-01
43800,41938,2023-07-03
43801,37521,2023-12-09
43802,18443,2023-09-10
43803,24793,2023-10-09
43804,39916,2023-05-28
43805,911,2023-10-20
43806,227,2023-12-24
43807,36701,2023-01-21
43808,11604,2023-08-18
43809,41573,2023-09-07
43810,5867,2023-10-04
43811,16611,2023-12-23
43812,3754,2023-02-07
43813,49639,2023-07-21
43814,5259,2023-03-10
43815,28608,2023-09-08
43816,19055,2023-12-19
43817,16786,2023-04-20
43818,48904,2023-03-26
43819,33205,2023-09-03
43820,25418,2023-12-03
43821,35439,2023-05-22
43822,39599,2023-08-20
43823,43779,2023-05-18
43824,48256,2023-06-18
43825,3867,2023-09-13
43826,7530,2023-09-21
43827,10180,2023-09-10
43828,3649,2023-11-28
43829,34903,2023-01-23
43830,32166,2023-12-15
43831,34596,2023-09-17
43832,38060,2023-04-04
43833,34064,2023-11-19
43834,6329,2023-08-10
43835,13712,2023-12-10
43836,2554,2023-11-17
43837,12387,2023-08-23
43838,744,2023-04-15
43839,14647,2023-02-07
43840,49979,2023-06-03
43841,48305,2023-04-22
43842,19714,2023-03-13
43843,3711,2023-09-02
43844,7655,2023-07-05
43845,12682,2023-10-10
43846,31930,2023-07-04
43847,34206,2023-10-16
43848,10401,2023-04-06
43849,22665,2023-03-16
43850,34857,2023-11-12
43851,6364,2023-08-16
43852,30820,2023-05-09
43853,45434,2023-06-25
43854,47048,2023-09-28
43855,27009,2023-03-11
43856,32967,2023-02-05
43857,27860,2023-09-28
43858,1141,2023-02-20
43859,46460,2023-03-27
43860,7001,2023-03-02
43861,49198,2023-10-24
43862,49222,2023-11-02
43863,3709,2023-09-15
43864,33025,2023-10-22
43865,14195,2023-08-12
43866,42106,2023-03-07
43867,5628,2023-04-26
43868,46388,2023-12-09
43869,49934,2023-06-10
43870,36135,2023-01-01
43871,16263,2023-10-02
43872,32729,2023-08-02
43873,49317,2023-05-13
43874,44465,2023-10-05
43875,29545,2023-03-07
43876,4045,2023-10-16
43877,21445,2023-05-14
43878,28114,2023-08-18
43879,23023,2023-03-10
43880,49897,2023-05-22
43881,28775,2023-01-27
43882,39534,2023-06-19
43883,45095,2023-09-06
43884,34420,2023-09-20
43885,3514,2023-03-09
43886,27011,2023-01-26
43887,5234,2023-02-09
43888,27808,2023-07-21
43889,28987,2023-03-22
43890,10815,2023-06-18
43891,45063,2023-08-03
43892,39714,2023-02-23
43893,37808,2023-10-14
43894,6495,2023-03-27
43895,45568,2023-01-05
43896,22612,2023-11-03
43897,16220,2023-11-07
43898,38759,2023-03-04
43899,25271,2023-06-24
43900,11354,2023-06-07
43901,25972,2023-01-17
43902,46231,2023-05-25
43903,36337,2023-07-10
43904,23889,2023-04-08
43905,39518,2023-03-07
43906,10952,2023-01-02
43907,48111,2023-08-20
43908,34100,2023-05-09
43909,45765,2023-06-08
43910,41782,2023-09-11
43911,13016,2023-12-17
43912,17608,2023-11-15
43913,16141,2023-11-21
43914,43555,2023-11-08
43915,36739,2023-11-07
43916,4194,2023-03-17
43917,25702,2023-07-18
43918,23112,2023-09-20
43919,42432,2023-08-17
43920,47930,2023-11-04
43921,48872,2023-03-11
43922,12760,2023-05-07
43923,35499,2023-03-09
43924,1792,2023-03-03
43925,47701,2023-09-08
43926,8162,2023-04-10
43927,23508,2023-06-05
43928,5551,2023-06-14
43929,19080,2023-04-15
43930,47719,2023-12-08
43931,45673,2023-12-27
43932,48332,2023-11-25
43933,39352,2023-03-25
43934,15252,2023-12-18
43935,38157,2023-09-08
43936,21437,2023-12-04
43937,45405,2023-04-07
43938,28167,2023-07-02
43939,34706,2023-01-11
43940,28291,2023-07-27
43941,2970,2023-07-25
43942,20686,2023-09-09
43943,12171,2023-04-27
43944,15242,2023-11-11
43945,21395,2023-09-27
43946,16374,2023-05-20
43947,6395,2023-10-02
43948,461,2023-01-03
43949,17224,2023-12-05
43950,26353,2023-05-02
43951,49802,2023-05-06
43952,49209,2023-05-03
43953,11554,2023-11-27
43954,3768,2023-07-12
43955,19585,2023-12-04
43956,48785,2023-12-02
43957,40112,2023-02-05
43958,26552,2023-11-02
43959,21542,2023-02-08
43960,7340,2023-09-07
43961,44748,2023-03-17
43962,38693,2023-03-02
43963,4926,2023-10-06
43964,3634,2023-04-18
43965,48937,2023-01-20
43966,13609,2023-08-04
43967,19926,2023-10-15
43968,31326,2023-10-07
43969,6647,2023-08-15
43970,3059,2023-09-08
43971,43886,2023-09-22
43972,242,2023-04-26
43973,19191,2023-07-19
43974,43127,2023-02-17
43975,93,2023-09-09
43976,32035,2023-02-01
43977,37261,2023-09-26
43978,6520,2023-10-18
43979,14330,2023-10-24
43980,14329,2023-10-06
43981,43327,2023-03-27
43982,23281,2023-09-10
43983,1187,2023-08-04
43984,21516,2023-08-21
43985,9529,2023-04-28
43986,26705,2023-12-08
43987,364,2023-09-17
43988,31517,2023-08-04
43989,15495,2023-04-27
43990,7155,2023-03-12
43991,8602,2023-12-13
43992,10445,2023-02-07
43993,7416,2023-01-13
43994,12614,2023-08-17
43995,27515,2023-09-11
43996,46967,2023-01-24
43997,32943,2023-06-26
43998,46192,2023-01-02
43999,36956,2023-12-10
44000,45361,2023-01-02
44001,28241,2023-04-27
44002,27406,2023-01-10
44003,47096,2023-02-08
44004,37050,2023-02-06
44005,47983,2023-04-22
44006,47046,2023-04-19
44007,4419,2023-10-28
44008,30216,2023-09-13
44009,9555,2023-03-01
44010,26182,2023-07-19
44011,42063,2023-04-23
44012,41043,2023-12-07
44013,10994,2023-10-02
44014,16527,2023-11-24
44015,26396,2023-06-04
44016,25487,2023-04-05
44017,27631,2023-02-20
44018,8024,2023-03-26
44019,14952,2023-12-26
44020,40452,2023-08-19
44021,1513,2023-05-18
44022,32047,2023-11-28
44023,2217,2023-11-25
44024,42214,2023-10-15
44025,5389,2023-06-06
44026,7538,2023-04-22
44027,45484,2023-03-08
44028,29231,2023-03-02
44029,4336,2023-08-23
44030,26913,2023-08-15
44031,9800,2023-11-25
44032,25261,2023-07-12
44033,40166,2023-02-20
44034,15778,2023-06-25
44035,4845,2023-02-26
44036,18484,2023-10-11
44037,39030,2023-09-28
44038,1080,2023-05-06
44039,26801,2023-02-14
44040,15389,2023-08-09
44041,37333,2023-03-07
44042,16216,2023-02-23
44043,8313,2023-03-19
44044,37736,2023-04-17
44045,44953,2023-11-13
44046,32611,2023-04-25
44047,497,2023-09-19
44048,33929,2023-11-27
44049,40626,2023-10-12
44050,7634,2023-10-16
44051,37808,2023-03-20
44052,43715,2023-06-15
44053,5332,2023-02-24
44054,1164,2023-03-22
44055,8324,2023-01-22
44056,18101,2023-07-16
44057,41074,2023-01-16
44058,43040,2023-03-08
44059,9117,2023-01-23
44060,29063,2023-02-11
44061,36954,2023-02-16
44062,48344,2023-05-18
44063,7675,2023-10-07
44064,40359,2023-12-16
44065,43270,2023-09-14
44066,23871,2023-05-14
44067,19923,2023-06-27
44068,14701,2023-02-08
44069,41411,2023-05-09
44070,29960,2023-08-18
44071,46898,2023-01-27
44072,47136,2023-09-12
44073,21311,2023-06-15
44074,18076,2023-09-21
44075,43258,2023-02-05
44076,8902,2023-07-16
44077,38483,2023-06-16
44078,34253,2023-09-14
44079,6462,2023-05-17
44080,35945,2023-02-25
44081,8375,2023-02-08
44082,18302,2023-08-28
44083,17075,2023-10-13
44084,24682,2023-02-19
44085,19540,2023-03-21
44086,14922,2023-07-17
44087,35318,2023-06-22
44088,29321,2023-09-21
44089,27416,2023-03-21
44090,36731,2023-05-06
44091,26076,2023-10-15
44092,39699,2023-02-08
44093,29973,2023-10-26
44094,48139,2023-03-19
44095,48649,2023-04-25
44096,4492,2023-10-15
44097,8137,2023-11-14
44098,25592,2023-02-25
44099,23031,2023-10-07
44100,45502,2023-07-14
44101,44870,2023-12-15
44102,5086,2023-09-21
44103,26362,2023-08-24
44104,3212,2023-01-02
44105,3081,2023-10-16
44106,20065,2023-05-14
44107,20752,2023-06-11
44108,33388,2023-02-26
44109,8722,2023-06-07
44110,10788,2023-06-13
44111,20058,2023-09-17
44112,4143,2023-05-04
44113,33818,2023-05-09
44114,12717,2023-02-20
44115,25322,2023-05-15
44116,8084,2023-01-20
44117,36099,2023-12-22
44118,13683,2023-09-12
44119,47536,2023-09-08
44120,6924,2023-05-18
44121,11930,2023-03-28
44122,40632,2023-06-05
44123,17114,2023-02-26
44124,27786,2023-11-02
44125,8868,2023-09-02
44126,8117,2023-11-13
44127,31285,2023-11-18
44128,13944,2023-10-10
44129,16331,2023-03-18
44130,27919,2023-06-25
44131,42952,2023-11-19
44132,43844,2023-09-22
44133,49766,2023-01-27
44134,4446,2023-05-08
44135,49185,2023-09-22
44136,22389,2023-12-05
44137,22015,2023-03-13
44138,35436,2023-05-27
44139,15573,2023-11-26
44140,8394,2023-01-13
44141,41590,2023-09-24
44142,36883,2023-12-09
44143,31678,2023-12-22
44144,8317,2023-12-09
44145,39965,2023-07-20
44146,30289,2023-06-16
44147,29487,2023-11-06
44148,49066,2023-02-21
44149,1953,2023-10-22
44150,24615,2023-03-08
44151,32143,2023-01-02
44152,38784,2023-04-08
44153,21188,2023-10-13
44154,9806,2023-07-28
44155,29620,2023-11-09
44156,18672,2023-12-02
44157,17163,2023-10-09
44158,14954,2023-04-11
44159,7781,2023-08-23
44160,47571,2023-05-21
44161,25511,2023-05-10
44162,35595,2023-07-27
44163,30034,2023-01-01
44164,48406,2023-08-01
44165,17952,2023-03-28
44166,30879,2023-01-09
44167,13920,2023-11-24
44168,17894,2023-09-15
44169,38597,2023-02-22
44170,15314,2023-09-08
44171,9485,2023-11-03
44172,40732,2023-07-05
44173,17666,2023-07-05
44174,20991,2023-09-05
44175,22496,2023-11-15
44176,44865,2023-08-23
44177,6790,2023-09-21
44178,29444,2023-05-12
44179,14036,2023-10-15
44180,34952,2023-07-10
44181,5857,2023-03-11
44182,7061,2023-08-21
44183,15746,2023-10-25
44184,24159,2023-02-11
44185,43035,2023-10-06
44186,45221,2023-05-17
44187,13504,2023-08-08
44188,34855,2023-09-26
44189,29365,2023-01-21
44190,7280,2023-09-27
44191,17969,2023-05-13
44192,48227,2023-02-17
44193,33222,2023-07-26
44194,10834,2023-09-22
44195,45911,2023-12-16
44196,16459,2023-10-03
44197,5396,2023-07-19
44198,48888,2023-03-16
44199,32595,2023-11-01
44200,34246,2023-02-28
44201,44688,2023-06-07
44202,41022,2023-08-03
44203,43915,2023-08-18
44204,36424,2023-10-09
44205,24827,2023-07-03
44206,47570,2023-08-16
44207,38601,2023-11-02
44208,13838,2023-06-18
44209,44226,2023-10-15
44210,40516,2023-07-22
44211,26181,2023-03-02
44212,27598,2023-09-25
44213,32701,2023-02-13
44214,44277,2023-09-25
44215,9022,2023-08-14
44216,16895,2023-10-21
44217,3998,2023-03-26
44218,5518,2023-11-28
44219,18763,2023-10-04
44220,8256,2023-10-18
44221,46755,2023-06-05
44222,19380,2023-08-08
44223,48576,2023-12-06
44224,46528,2023-05-11
44225,31778,2023-02-02
44226,24445,2023-10-20
44227,41996,2023-09-08
